gapy --target=gapuino_v3 --platform=board --work-dir=/home/gap8/gap_sdk/Transfer_GAP8-_test_Memory/BUILD/GAP8_V3/GCC_RISCV_PULPOS      run --exec-prepare --exec --binary=/home/gap8/gap_sdk/Transfer_GAP8-_test_Memory/BUILD/GAP8_V3/GCC_RISCV_PULPOS/test_mem  
TARGET create
1895 0.000012 160920512.000000
1896 0.000012 161005440.000000
1897 0.000012 157662896.000000
1898 0.000012 157746016.000000
1899 0.000012 157829120.000000
1900 0.000012 157912240.000000
1901 0.000012 161430032.000000
1902 0.000012 158078464.000000
1903 0.000012 158161568.000000
1904 0.000012 158244672.000000
1905 0.000012 158327792.000000
1906 0.000012 158410896.000000
1907 0.000012 158494016.000000
1908 0.000012 158577120.000000
1909 0.000012 162109376.000000
1910 0.000012 158743344.000000
1911 0.000012 162279216.000000
1912 0.000012 158909568.000000
1913 0.000012 158992688.000000
1914 0.000012 159075792.000000
1915 0.000012 159158912.000000
1916 0.000012 159242016.000000
1917 0.000012 162788720.000000
1918 0.000012 162873648.000000
1919 0.000012 159491360.000000
1920 0.000012 159574464.000000
1921 0.000012 159657584.000000
1922 0.000012 163213312.000000
1923 0.000012 159823808.000000
1924 0.000012 159906912.000000
1925 0.000012 163468064.000000
1926 0.000012 160073136.000000
1927 0.000012 160156256.000000
1928 0.000012 160239360.000000
1929 0.000012 160322480.000000
1930 0.000012 163892656.000000
1931 0.000012 160488688.000000
1932 0.000012 164062496.000000
1933 0.000012 164147424.000000
1934 0.000012 160738032.000000
1935 0.000012 160821136.000000
1936 0.000012 164402176.000000
1937 0.000012 164487088.000000
1938 0.000012 164572016.000000
1939 0.000012 161153584.000000
1940 0.000012 164741840.000000
1941 0.000012 164826768.000000
1942 0.000012 161402928.000000
1943 0.000012 161486032.000000
1944 0.000012 161569152.000000
1945 0.000012 165166432.000000
1946 0.000012 161735376.000000
1947 0.000012 161818480.000000
1948 0.000012 161901600.000000
1949 0.000012 161984704.000000
1950 0.000012 165591024.000000
1951 0.000012 162150928.000000
1952 0.000012 162234048.000000
1953 0.000012 162317152.000000
1954 0.000012 162400272.000000
1955 0.000012 162483376.000000
1956 0.000012 162566496.000000
1957 0.000012 166185456.000000
1958 0.000012 162732704.000000
1959 0.000012 162815824.000000
1960 0.000012 166440224.000000
1961 0.000012 166525136.000000
1962 0.000012 163065152.000000
1963 0.000012 166694976.000000
1964 0.000012 163231376.000000
1965 0.000012 163314496.000000
1966 0.000012 166949728.000000
1967 0.000012 167034640.000000
1968 0.000012 167119568.000000
1969 0.000012 163646944.000000
1970 0.000012 167289408.000000
1971 0.000012 167374320.000000
1972 0.000012 167459232.000000
1973 0.000012 167544160.000000
1974 0.000012 167629072.000000
1975 0.000012 164145616.000000
1976 0.000012 164228720.000000
1977 0.000012 167883824.000000
1978 0.000012 167968752.000000
1979 0.000012 164478064.000000
1980 0.000012 168138592.000000
1981 0.000012 168223504.000000
1982 0.000012 164727392.000000
1983 0.000012 164810512.000000
1984 0.000012 168478256.000000
1985 0.000012 164976720.000000
1986 0.000012 168648096.000000
1987 0.000012 168733008.000000
1988 0.000012 165226064.000000
1989 0.000012 168902848.000000
1990 0.000012 165392288.000000
1991 0.000012 165475392.000000
1992 0.000012 165558512.000000
1993 0.000012 165641616.000000
1994 0.000012 165724736.000000
1995 0.000012 165807840.000000
1996 0.000012 165890960.000000
1997 0.000012 169582208.000000
1998 0.000012 169667120.000000
1999 0.000012 166140288.000000
2000 0.000012 166223408.000000
2001 0.000012 166306512.000000
2002 0.000012 170006800.000000
2003 0.000012 170091712.000000
2004 0.000012 166555856.000000
2005 0.000012 166638960.000000
2006 0.000012 166722080.000000
2007 0.000012 166805184.000000
2008 0.000012 170516304.000000
2009 0.000012 166971408.000000
2010 0.000012 170686144.000000
2011 0.000012 170771056.000000
2012 0.000012 170855984.000000
2013 0.000012 170940896.000000
2014 0.000012 171025808.000000
2015 0.000012 167470080.000000
2016 0.000012 167553184.000000
2017 0.000012 171280576.000000
2018 0.000012 167719408.000000
2019 0.000012 167802528.000000
2020 0.000012 167885632.000000
2021 0.000012 171620240.000000
2022 0.000012 168051856.000000
2023 0.000012 168134976.000000
2024 0.000012 168218080.000000
2025 0.000012 168301200.000000
2026 0.000012 168384304.000000
2027 0.000012 172129760.000000
2028 0.000012 172214672.000000
2029 0.000012 172299584.000000
2030 0.000012 172384512.000000
2031 0.000012 168799872.000000
2032 0.000012 172554352.000000
2033 0.000012 172639264.000000
2034 0.000012 169049200.000000
2035 0.000012 169132320.000000
2036 0.000012 172894016.000000
2037 0.000012 169298544.000000
2038 0.000012 173063856.000000
2039 0.000012 169464752.000000
2040 0.000012 173233696.000000
2041 0.000012 169630976.000000
2042 0.000012 173403536.000000
2043 0.000012 169797200.000000
2044 0.000012 173573376.000000
2045 0.000012 169963424.000000
2046 0.000012 173743200.000000
2047 0.000012 173828128.000000
Close cluster after end of computation.
Launching execution with command:
gap8-openocd -d0 -c 'gdb_port disabled; telnet_port disabled; tcl_port disabled' -f interface/ftdi/gapuino_ftdi.cfg -f target/gap8revb.tcl -f tcl/jtag_boot_entry.tcl -c 'gap8_jtag_load_binary_and_start "/home/gap8/gap_sdk/Transfer_GAP8-_test_Memory/BUILD/GAP8_V3/GCC_RISCV_PULPOS/test_mem" elf 0x1c000080'
